Wsk_efek_pp;KPI_epp;KPI_sprzedaz;KPI_ek;Cel_SprzedażyMiesięcznej;Region2;Imię i nazwisko;Number of Records;Oddział (copy);Oddział;Region;czas rozmowy (bin);czas rozmowy;data rozmowy (copy);data rozmowy;kwota zakupu (bin);kwota zakupu;numer klienta;przedstawiciel (klienci4 H2:K7);przedstawiciel
0,000625899;źle;Źle;klient;52,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;139;01.09.2013;01.09.2013;Niewielki zakupy;87;11;P03;P03
0,000229167;źle;Źle;klient;19,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;144;13.10.2013;13.10.2013;Niewielki zakupy;33;11;P05;P05
0,000964286;źle;Źle;klient;64,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;112;18.08.2013;18.08.2013;Średnie zakupy;108;14;P04;P04
0,000530726;źle;Źle;klient;57;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;179;22.09.2013;22.09.2013;Średnie zakupy;95;12;P05;P05
0,002485714;źle;Źle;klient;52,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;35;29.08.2013;29.08.2013;Niewielki zakupy;87;5;P03;P03
0,001223022;źle;Źle;klient;102;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;139;09.08.2013;09.08.2013;Średnie zakupy;170;8;P03;P03
0,000945946;źle;Źle;klient;42;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;74;27.08.2013;27.08.2013;Niewielki zakupy;70;4;P01;P01
0,001375;źle;Źle;klient;118,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;144;29.09.2013;29.09.2013;Duże zakupu;198;11;P05;P05
0,002481013;źle;Źle;klient;117,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;79;29.09.2013;29.09.2013;Duże zakupu;196;2;P05;P05
0,001362319;źle;Źle;klient;112,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;138;20.08.2013;20.08.2013;Duże zakupu;188;7;P05;P05
0,001835443;źle;Źle;klient;87;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;79;20.10.2013;20.10.2013;Średnie zakupy;145;1;P01;P01
0,006416667;źle;Źle;klient;46,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;12;30.09.2013;30.09.2013;Niewielki zakupy;77;15;P02;P02
0,001333333;źle;Źle;klient;55,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;69;18.09.2013;18.09.2013;Średnie zakupy;92;13;P02;P02
0,000674242;źle;Źle;klient;53,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;132;19.10.2013;19.10.2013;Niewielki zakupy;89;3;P04;P04
0,005428571;źle;Źle;klient;45,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;14;08.10.2013;08.10.2013;Niewielki zakupy;76;9;P02;P02
0,000602941;źle;Źle;klient;24,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;68;16.08.2013;16.08.2013;Niewielki zakupy;41;3;P04;P04
0,000853659;źle;Źle;klient;84;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;164;02.10.2013;02.10.2013;Średnie zakupy;140;11;P04;P04
0,000809211;źle;Źle;klient;73,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;152;26.10.2013;26.10.2013;Średnie zakupy;123;10;P03;P03
0,002259259;źle;Źle;klient;73,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;54;04.10.2013;04.10.2013;Średnie zakupy;122;14;P01;P01
0,004243243;źle;Źle;klient;94,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;37;09.09.2013;09.09.2013;Średnie zakupy;157;2;P02;P02
0,002428571;źle;Źle;klient;61,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;42;05.08.2013;05.08.2013;Średnie zakupy;102;15;P04;P04
0,001902439;źle;Źle;klient;46,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;41;02.08.2013;02.08.2013;Niewielki zakupy;78;6;P02;P02
0,000620690;źle;Źle;klient;43,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;116;31.08.2013;31.08.2013;Niewielki zakupy;72;9;P05;P05
0,003563636;źle;Źle;klient;117,6;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;55;09.08.2013;09.08.2013;Duże zakupu;196;8;P03;P03
0,001230769;źle;Źle;klient;96;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;130;15.08.2013;15.08.2013;Średnie zakupy;160;6;P05;P05
0,000260870;źle;Źle;klient;18;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;115;17.09.2013;17.09.2013;Niewielki zakupy;30;10;P05;P05
0,001023810;źle;Źle;klient;25,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;42;28.09.2013;28.09.2013;Niewielki zakupy;43;5;P05;P05
0,001221477;źle;Źle;klient;109,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;149;03.08.2013;03.08.2013;Duże zakupu;182;6;P05;P05
0,001326733;źle;Źle;klient;80,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;101;04.09.2013;04.09.2013;Średnie zakupy;134;14;P02;P02
0,002137255;źle;Źle;klient;130,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;102;28.09.2013;28.09.2013;Duże zakupu;218;8;P01;P01
0,018714286;źle;Źle;klient;78,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;7;25.09.2013;25.09.2013;Średnie zakupy;131;11;P05;P05
0,001417722;źle;Źle;klient;134,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;158;08.10.2013;08.10.2013;Duże zakupu;224;7;P04;P04
0,000160494;źle;Źle;klient;15,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;162;14.09.2013;14.09.2013;Niewielki zakupy;26;10;P05;P05
0,00075;źle;Źle;klient;48,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;108;29.10.2013;29.10.2013;Niewielki zakupy;81;12;P04;P04
0,005189189;źle;Źle;klient;115,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;37;14.09.2013;14.09.2013;Duże zakupu;192;8;P01;P01
0,000621622;źle;Źle;klient;41,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;111;27.10.2013;27.10.2013;Niewielki zakupy;69;2;P02;P02
0,000597561;źle;Źle;klient;29,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;82;09.08.2013;09.08.2013;Niewielki zakupy;49;12;P02;P02
0,000388235;źle;Źle;klient;19,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;85;22.08.2013;22.08.2013;Niewielki zakupy;33;13;P04;P04
0,000812865;źle;Źle;klient;83,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;171;17.10.2013;17.10.2013;Średnie zakupy;139;1;P03;P03
0,000534247;źle;Źle;klient;23,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;73;04.08.2013;04.08.2013;Niewielki zakupy;39;2;P02;P02
0,001163636;źle;Źle;klient;115,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;165;16.10.2013;16.10.2013;Duże zakupu;192;7;P02;P02
0,00394;źle;Źle;klient;118,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;50;07.10.2013;07.10.2013;Duże zakupu;197;1;P01;P01
0,0236;źle;Źle;klient;70,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;5;30.09.2013;30.09.2013;Średnie zakupy;118;1;P04;P04
0,001006173;źle;Źle;klient;97,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;162;13.09.2013;13.09.2013;Średnie zakupy;163;9;P03;P03
0,000414966;źle;Źle;klient;36,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;147;06.10.2013;06.10.2013;Niewielki zakupy;61;13;P02;P02
0,001239130;źle;Źle;klient;34,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;46;04.10.2013;04.10.2013;Niewielki zakupy;57;13;P03;P03
0,007032258;źle;Źle;klient;130,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;31;01.09.2013;01.09.2013;Duże zakupu;218;9;P05;P05
0,001384;źle;Źle;klient;103,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;125;01.10.2013;01.10.2013;Średnie zakupy;173;6;P05;P05
0,000264368;źle;Źle;klient;13,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;87;08.09.2013;08.09.2013;Niewielki zakupy;23;1;P03;P03
0,000460432;źle;Źle;klient;38,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;139;28.10.2013;28.10.2013;Niewielki zakupy;64;3;P04;P04
0,001352;źle;Źle;klient;101,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;125;06.09.2013;06.09.2013;Średnie zakupy;169;10;P03;P03
0,003294118;źle;Źle;klient;67,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;34;17.08.2013;17.08.2013;Średnie zakupy;112;6;P01;P01
0,00248;źle;Źle;klient;111,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;75;17.10.2013;17.10.2013;Duże zakupu;186;15;P02;P02
0,003724138;źle;Źle;klient;64,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;29;07.09.2013;07.09.2013;Średnie zakupy;108;14;P02;P02
0,001610687;źle;Źle;klient;126,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;131;14.09.2013;14.09.2013;Duże zakupu;211;3;P05;P05
0,001233577;źle;Źle;klient;101,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;137;27.10.2013;27.10.2013;Średnie zakupy;169;8;P02;P02
0,001805970;źle;Źle;klient;72,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;67;04.10.2013;04.10.2013;Średnie zakupy;121;9;P05;P05
0,000373626;źle;Źle;klient;20,4;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;91;14.10.2013;14.10.2013;Niewielki zakupy;34;6;P01;P01
0,001320261;źle;Źle;klient;121,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;153;03.10.2013;03.10.2013;Duże zakupu;202;5;P03;P03
0,001141104;źle;Źle;klient;111,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;163;09.10.2013;09.10.2013;Duże zakupu;186;11;P02;P02
0,001593985;źle;Źle;klient;127,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;133;01.10.2013;01.10.2013;Duże zakupu;212;8;P03;P03
0,001581967;źle;Źle;klient;115,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;122;02.08.2013;02.08.2013;Duże zakupu;193;8;P05;P05
0,001330435;źle;Źle;klient;91,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;115;06.10.2013;06.10.2013;Średnie zakupy;153;4;P05;P05
0,000637168;źle;Źle;klient;43,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;113;17.09.2013;17.09.2013;Niewielki zakupy;72;14;P03;P03
0,0024;źle;Źle;klient;50,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;35;21.09.2013;21.09.2013;Niewielki zakupy;84;9;P03;P03
0,002470588;źle;Źle;klient;25,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;17;17.08.2013;17.08.2013;Niewielki zakupy;42;3;P05;P05
0,000492958;źle;Źle;klient;21;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;71;20.08.2013;20.08.2013;Niewielki zakupy;35;1;P02;P02
0,001625;źle;Źle;klient;70,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;72;24.10.2013;24.10.2013;Średnie zakupy;117;6;P02;P02
0,001264706;źle;Źle;klient;77,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;102;19.10.2013;19.10.2013;Średnie zakupy;129;8;P03;P03
0,000747664;źle;Źle;klient;48;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;107;29.10.2013;29.10.2013;Niewielki zakupy;80;7;P04;P04
0,000442953;źle;Źle;klient;39,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;149;21.09.2013;21.09.2013;Niewielki zakupy;66;6;P05;P05
0,00223;źle;Źle;klient;133,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;100;27.09.2013;27.09.2013;Duże zakupu;223;4;P03;P03
0,001026316;źle;Źle;klient;70,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;114;25.08.2013;25.08.2013;Średnie zakupy;117;12;P04;P04
0,000684783;źle;Źle;klient;37,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;92;01.10.2013;01.10.2013;Niewielki zakupy;63;15;P02;P02
0,001203704;źle;Źle;klient;39;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;54;18.09.2013;18.09.2013;Niewielki zakupy;65;14;P03;P03
0,014714286;źle;Źle;klient;123,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;14;02.09.2013;02.09.2013;Duże zakupu;206;5;P04;P04
0,005821429;źle;Źle;klient;97,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;28;10.10.2013;10.10.2013;Średnie zakupy;163;5;P03;P03
0,000808696;źle;Źle;klient;55,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;115;29.09.2013;29.09.2013;Średnie zakupy;93;4;P02;P02
0,003245614;źle;Źle;klient;111;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;57;28.08.2013;28.08.2013;Duże zakupu;185;1;P04;P04
0,002966667;źle;Źle;klient;53,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;30;12.09.2013;12.09.2013;Niewielki zakupy;89;1;P02;P02
0,001696;źle;Źle;klient;127,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;125;12.09.2013;12.09.2013;Duże zakupu;212;7;P02;P02
0,001863248;źle;Źle;klient;130,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;117;24.10.2013;24.10.2013;Duże zakupu;218;15;P04;P04
0,001788889;źle;Źle;klient;96,6;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;90;03.09.2013;03.09.2013;Średnie zakupy;161;15;P03;P03
0,001504274;źle;Źle;klient;105,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;117;12.10.2013;12.10.2013;Średnie zakupy;176;13;P05;P05
0,001124260;źle;Źle;klient;114;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;169;10.08.2013;10.08.2013;Duże zakupu;190;12;P03;P03
0,001897436;źle;Źle;klient;44,4;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;39;16.09.2013;16.09.2013;Niewielki zakupy;74;11;P05;P05
0,0111;źle;Źle;klient;66,6;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;10;06.09.2013;06.09.2013;Średnie zakupy;111;10;P03;P03
0,000644068;źle;Źle;klient;45,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;118;15.09.2013;15.09.2013;Niewielki zakupy;76;14;P01;P01
0,001331288;źle;Źle;klient;130,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;163;23.10.2013;23.10.2013;Duże zakupu;217;6;P01;P01
0,000266234;źle;Źle;klient;24,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;154;05.09.2013;05.09.2013;Niewielki zakupy;41;7;P02;P02
0,000820513;źle;Źle;klient;76,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;156;02.09.2013;02.09.2013;Średnie zakupy;128;12;P03;P03
0,000407407;źle;Źle;klient;13,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;54;25.10.2013;25.10.2013;Niewielki zakupy;22;15;P03;P03
0,001787879;źle;Źle;klient;106,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;99;26.08.2013;26.08.2013;Średnie zakupy;177;2;P04;P04
0,001180180;źle;Źle;klient;78,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;111;07.08.2013;07.08.2013;Średnie zakupy;131;2;P01;P01
0,008;źle;Źle;klient;38,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;8;28.10.2013;28.10.2013;Niewielki zakupy;64;8;P03;P03
0,004382353;źle;Źle;klient;89,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;34;15.10.2013;15.10.2013;Średnie zakupy;149;10;P02;P02
0,005;źle;Źle;klient;93;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;31;13.09.2013;13.09.2013;Średnie zakupy;155;12;P01;P01
0,000505376;źle;Źle;klient;28,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;93;22.08.2013;22.08.2013;Niewielki zakupy;47;3;P04;P04
0,00075;źle;Źle;klient;52,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;116;06.09.2013;06.09.2013;Niewielki zakupy;87;13;P05;P05
0,000741176;źle;Źle;klient;75,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;170;10.10.2013;10.10.2013;Średnie zakupy;126;15;P02;P02
0,001416667;źle;Źle;klient;71,4;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;84;25.10.2013;25.10.2013;Średnie zakupy;119;5;P01;P01
0,000363095;źle;Źle;klient;36,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;168;02.08.2013;02.08.2013;Niewielki zakupy;61;8;P04;P04
0,001226027;źle;Źle;klient;107,4;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;146;14.10.2013;14.10.2013;Średnie zakupy;179;6;P05;P05
0,000767442;źle;Źle;klient;59,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;129;14.09.2013;14.09.2013;Średnie zakupy;99;13;P02;P02
0,001443299;źle;Źle;klient;84;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;97;02.10.2013;02.10.2013;Średnie zakupy;140;15;P04;P04
0,0735;źle;Źle;klient;88,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;2;08.09.2013;08.09.2013;Średnie zakupy;147;9;P05;P05
0,001612613;źle;Źle;klient;107,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;111;23.09.2013;23.09.2013;Średnie zakupy;179;15;P03;P03
0,004906977;źle;Źle;klient;126,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;43;25.09.2013;25.09.2013;Duże zakupu;211;14;P01;P01
0,0011;źle;Źle;klient;13,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;20;11.10.2013;11.10.2013;Niewielki zakupy;22;13;P02;P02
0,000942308;źle;Źle;klient;58,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;104;25.09.2013;25.09.2013;Średnie zakupy;98;12;P01;P01
0,001189189;źle;Źle;klient;26,4;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;37;21.09.2013;21.09.2013;Niewielki zakupy;44;6;P01;P01
0,000542857;źle;Źle;klient;57;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;175;13.09.2013;13.09.2013;Średnie zakupy;95;12;P02;P02
0,018;źle;Źle;klient;108;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;10;26.09.2013;26.09.2013;Duże zakupu;180;7;P03;P03
0,002242424;źle;Źle;klient;133,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;99;25.09.2013;25.09.2013;Duże zakupu;222;7;P03;P03
0,000979592;źle;Źle;klient;28,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;49;26.08.2013;26.08.2013;Niewielki zakupy;48;14;P03;P03
0,000806818;źle;Źle;klient;42,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;88;11.10.2013;11.10.2013;Niewielki zakupy;71;1;P05;P05
0,069666667;źle;Źle;klient;125,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;3;27.09.2013;27.09.2013;Duże zakupu;209;3;P04;P04
0,000598540;źle;Źle;klient;49,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;137;30.08.2013;30.08.2013;Niewielki zakupy;82;4;P01;P01
0,000544828;źle;Źle;klient;47,4;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;145;18.10.2013;18.10.2013;Niewielki zakupy;79;9;P05;P05
0,001714286;źle;Źle;klient;72;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;70;19.08.2013;19.08.2013;Średnie zakupy;120;3;P01;P01
0,003625;źle;Źle;klient;104,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;48;29.10.2013;29.10.2013;Średnie zakupy;174;10;P03;P03
0,001226994;źle;Źle;klient;120;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;163;15.09.2013;15.09.2013;Duże zakupu;200;4;P01;P01
0,001048193;źle;Źle;klient;104,4;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;166;02.09.2013;02.09.2013;Średnie zakupy;174;13;P01;P01
0,000298701;źle;Źle;klient;13,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;77;03.10.2013;03.10.2013;Niewielki zakupy;23;11;P03;P03
0,001058480;źle;Źle;klient;108,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;171;19.08.2013;19.08.2013;Duże zakupu;181;10;P02;P02
0,002080808;źle;Źle;klient;123,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;99;26.08.2013;26.08.2013;Duże zakupu;206;1;P01;P01
0,001033898;źle;Źle;klient;73,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;118;30.08.2013;30.08.2013;Średnie zakupy;122;1;P02;P02
0,001627660;źle;Źle;klient;91,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;94;12.10.2013;12.10.2013;Średnie zakupy;153;13;P04;P04
0,000626374;źle;Źle;klient;34,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;91;18.10.2013;18.10.2013;Niewielki zakupy;57;13;P03;P03
0,0035;źle;Źle;klient;92,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;44;26.10.2013;26.10.2013;Średnie zakupy;154;14;P03;P03
0,002466667;źle;Źle;klient;133,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;90;01.08.2013;01.08.2013;Duże zakupu;222;3;P01;P01
0,001210526;źle;Źle;klient;69;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;95;21.10.2013;21.10.2013;Średnie zakupy;115;4;P01;P01
0,001422819;źle;Źle;klient;127,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;149;18.08.2013;18.08.2013;Duże zakupu;212;2;P01;P01
0,001532258;źle;Źle;klient;114;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;124;25.08.2013;25.08.2013;Duże zakupu;190;11;P01;P01
0,005424242;źle;Źle;klient;107,4;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;33;17.10.2013;17.10.2013;Średnie zakupy;179;8;P05;P05
0,0132;źle;Źle;klient;39,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;5;20.08.2013;20.08.2013;Niewielki zakupy;66;11;P02;P02
0,000883721;źle;Źle;klient;68,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;129;15.08.2013;15.08.2013;Średnie zakupy;114;5;P03;P03
0,001014815;źle;Źle;klient;82,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;135;29.09.2013;29.09.2013;Średnie zakupy;137;14;P03;P03
0,002720588;źle;Źle;klient;111;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;68;08.09.2013;08.09.2013;Duże zakupu;185;1;P05;P05
0,001958333;źle;Źle;klient;84,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;72;30.10.2013;30.10.2013;Średnie zakupy;141;11;P05;P05
0,000473118;źle;Źle;klient;26,4;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;93;19.08.2013;19.08.2013;Niewielki zakupy;44;3;P05;P05
0,003096774;źle;Źle;klient;115,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;62;13.08.2013;13.08.2013;Duże zakupu;192;10;P01;P01
0,001873684;źle;Źle;klient;106,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;95;07.09.2013;07.09.2013;Średnie zakupy;178;3;P05;P05
0,000450450;źle;Źle;klient;30;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;111;27.10.2013;27.10.2013;Niewielki zakupy;50;6;P03;P03
0,01;źle;Źle;klient;90;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;15;02.08.2013;02.08.2013;Średnie zakupy;150;1;P03;P03
